name,date,cases
Branford,2020-07-12,344
Bridgeport,2020-07-12,3726
Bridgewater,2020-07-12,10
Bristol,2020-07-12,617
Brookfield,2020-07-12,167
Brooklyn,2020-07-12,128
Burlington,2020-07-12,27
Canaan,2020-07-12,0
Canterbury,2020-07-12,15
Canton,2020-07-12,93
Chaplin,2020-07-12,4
Cheshire,2020-07-12,219
Chester,2020-07-12,47
Clinton,2020-07-12,62
Colchester,2020-07-12,57
Colebrook,2020-07-12,3
Columbia,2020-07-12,26
Cornwall,2020-07-12,5
Coventry,2020-07-12,47
Cromwell,2020-07-12,137
Danbury,2020-07-12,1939
Darien,2020-07-12,218
Deep River,2020-07-12,15
Derby,2020-07-12,169
Durham,2020-07-12,41
East Granby,2020-07-12,10
East Haddam,2020-07-12,19
East Hampton,2020-07-12,50
East Hartford,2020-07-12,910
East Haven,2020-07-12,423
East Lyme,2020-07-12,160
East Windsor,2020-07-12,161
Eastford,2020-07-12,8
Easton,2020-07-12,33
Ellington,2020-07-12,69
Enfield,2020-07-12,609
Essex,2020-07-12,50
Fairfield,2020-07-12,657
Farmington,2020-07-12,218
Franklin,2020-07-12,6
Glastonbury,2020-07-12,302
Goshen,2020-07-12,10
Granby,2020-07-12,27
Greenwich,2020-07-12,849
Griswold,2020-07-12,33
Groton,2020-07-12,137
Guilford,2020-07-12,103
Haddam,2020-07-12,30
Hamden,2020-07-12,1045
Hampton,2020-07-12,2
Hartford,2020-07-12,2668
Hartland,2020-07-12,6
Harwinton,2020-07-12,31
Hebron,2020-07-12,29
Kent,2020-07-12,8
Killingly,2020-07-12,35
Killingworth,2020-07-12,15
Lebanon,2020-07-12,26
Ledyard,2020-07-12,25
Lisbon,2020-07-12,9
Litchfield,2020-07-12,43
Lyme,2020-07-12,2
Madison,2020-07-12,151
Manchester,2020-07-12,776
Mansfield,2020-07-12,39
Marlborough,2020-07-12,96
Meriden,2020-07-12,922
Middlebury,2020-07-12,48
Middlefield,2020-07-12,18
Middletown,2020-07-12,634
Milford,2020-07-12,686
Monroe,2020-07-12,124
Montville,2020-07-12,288
Morris,2020-07-12,15
Naugatuck,2020-07-12,410
New Britain,2020-07-12,1109
New Canaan,2020-07-12,188
New Fairfield,2020-07-12,115
New Hartford,2020-07-12,28
New Haven,2020-07-12,2746
New London,2020-07-12,180
New Milford,2020-07-12,300
Newington,2020-07-12,403
Newtown,2020-07-12,242
Norfolk,2020-07-12,12
North Branford,2020-07-12,88
North Canaan,2020-07-12,6
North Haven,2020-07-12,268
North Stonington,2020-07-12,15
Norwalk,2020-07-12,2096
Norwich,2020-07-12,114
Old Lyme,2020-07-12,21
Old Saybrook,2020-07-12,115
Orange,2020-07-12,127
Oxford,2020-07-12,83
Plainfield,2020-07-12,40
Plainville,2020-07-12,177
Plymouth,2020-07-12,74
Pomfret,2020-07-12,13
Portland,2020-07-12,73
Preston,2020-07-12,16
Prospect,2020-07-12,65
Putnam,2020-07-12,33
Redding,2020-07-12,69
Ridgefield,2020-07-12,223
Rocky Hill,2020-07-12,424
Roxbury,2020-07-12,8
Salem,2020-07-12,6
Salisbury,2020-07-12,14
Scotland,2020-07-12,0
Seymour,2020-07-12,234
Sharon,2020-07-12,16
Shelton,2020-07-12,637
Sherman,2020-07-12,16
Simsbury,2020-07-12,136
Somers,2020-07-12,286
South Windsor,2020-07-12,169
Southbury,2020-07-12,200
Southington,2020-07-12,346
Sprague,2020-07-12,5
Stafford,2020-07-12,121
Stamford,2020-07-12,3344
Sterling,2020-07-12,2
Stonington,2020-07-12,36
Stratford,2020-07-12,875
Suffield,2020-07-12,156
Thomaston,2020-07-12,60
Thompson,2020-07-12,41
Tolland,2020-07-12,50
Torrington,2020-07-12,547
Trumbull,2020-07-12,562
Union,2020-07-12,5
Vernon,2020-07-12,216
Voluntown,2020-07-12,9
Wallingford,2020-07-12,498
Warren,2020-07-12,5
Washington,2020-07-12,23
Waterbury,2020-07-12,2062
Waterford,2020-07-12,176
Watertown,2020-07-12,151
West Hartford,2020-07-12,717
West Haven,2020-07-12,1079
Westbrook,2020-07-12,34
Weston,2020-07-12,67
Westport,2020-07-12,315
Wethersfield,2020-07-12,254
Willington,2020-07-12,15
Wilton,2020-07-12,230
Winchester,2020-07-12,53
Windham,2020-07-12,279
Windsor,2020-07-12,584
Windsor Locks,2020-07-12,120
Wolcott,2020-07-12,111
Woodbridge,2020-07-12,145
Woodbury,2020-07-12,51
Woodstock,2020-07-12,16
Andover,2020-07-13,9
Ansonia,2020-07-13,289
Ashford,2020-07-13,20
Avon,2020-07-13,143
Barkhamsted,2020-07-13,27
Beacon Falls,2020-07-13,59
Berlin,2020-07-13,169
Bethany,2020-07-13,38
Bethel,2020-07-13,262
Bethlehem,2020-07-13,12
Bloomfield,2020-07-13,521
Bolton,2020-07-13,23
Bozrah,2020-07-13,7
Branford,2020-07-13,344
Bridgeport,2020-07-13,3726
Bridgewater,2020-07-13,10
Bristol,2020-07-13,617
Brookfield,2020-07-13,167
Brooklyn,2020-07-13,128
Burlington,2020-07-13,27
Canaan,2020-07-13,0
Canterbury,2020-07-13,15
Canton,2020-07-13,93
Chaplin,2020-07-13,4
Cheshire,2020-07-13,219
Chester,2020-07-13,47
Clinton,2020-07-13,62
Colchester,2020-07-13,57
Colebrook,2020-07-13,3
Columbia,2020-07-13,26
Cornwall,2020-07-13,5
Coventry,2020-07-13,47
Cromwell,2020-07-13,137
Danbury,2020-07-13,1940
Darien,2020-07-13,218
Deep River,2020-07-13,15
Derby,2020-07-13,169
Durham,2020-07-13,41
East Granby,2020-07-13,10
East Haddam,2020-07-13,19
East Hampton,2020-07-13,50
East Hartford,2020-07-13,910
East Haven,2020-07-13,423
East Lyme,2020-07-13,160
East Windsor,2020-07-13,161
Eastford,2020-07-13,8
Easton,2020-07-13,33
Ellington,2020-07-13,69
Enfield,2020-07-13,610
Essex,2020-07-13,50
Fairfield,2020-07-13,659
Farmington,2020-07-13,218
Franklin,2020-07-13,6
Glastonbury,2020-07-13,302
Goshen,2020-07-13,10
Granby,2020-07-13,27
Greenwich,2020-07-13,849
Griswold,2020-07-13,33
Groton,2020-07-13,142
Guilford,2020-07-13,104
Haddam,2020-07-13,30
Hamden,2020-07-13,1044
Hampton,2020-07-13,2
Hartford,2020-07-13,2669
Hartland,2020-07-13,6
Harwinton,2020-07-13,31
Hebron,2020-07-13,29
Kent,2020-07-13,8
Killingly,2020-07-13,35
Killingworth,2020-07-13,15
Lebanon,2020-07-13,26
Ledyard,2020-07-13,25
Lisbon,2020-07-13,9
Litchfield,2020-07-13,44
Lyme,2020-07-13,2
Madison,2020-07-13,151
Manchester,2020-07-13,775
Mansfield,2020-07-13,40
Marlborough,2020-07-13,96
Meriden,2020-07-13,923
Middlebury,2020-07-13,48
Middlefield,2020-07-13,18
Middletown,2020-07-13,635
Milford,2020-07-13,685
Monroe,2020-07-13,124
Montville,2020-07-13,288
Morris,2020-07-13,15
Naugatuck,2020-07-13,410
New Britain,2020-07-13,1109
New Canaan,2020-07-13,189
New Fairfield,2020-07-13,115
New Hartford,2020-07-13,28
New Haven,2020-07-13,2746
New London,2020-07-13,180
New Milford,2020-07-13,300
Newington,2020-07-13,403
Newtown,2020-07-13,242
Norfolk,2020-07-13,12
North Branford,2020-07-13,88
North Canaan,2020-07-13,6
North Haven,2020-07-13,269
North Stonington,2020-07-13,15
Norwalk,2020-07-13,2096
Norwich,2020-07-13,114
Old Lyme,2020-07-13,21
Old Saybrook,2020-07-13,115
Orange,2020-07-13,127
Oxford,2020-07-13,83
Plainfield,2020-07-13,40
Plainville,2020-07-13,177
Plymouth,2020-07-13,74
Pomfret,2020-07-13,13
Portland,2020-07-13,73
Preston,2020-07-13,16
Prospect,2020-07-13,65
Putnam,2020-07-13,33
Redding,2020-07-13,69
Ridgefield,2020-07-13,224
Rocky Hill,2020-07-13,424
Roxbury,2020-07-13,8
Salem,2020-07-13,6
Salisbury,2020-07-13,14
Scotland,2020-07-13,0
Seymour,2020-07-13,233
Sharon,2020-07-13,14
Shelton,2020-07-13,637
Sherman,2020-07-13,16
Simsbury,2020-07-13,136
Somers,2020-07-13,285
South Windsor,2020-07-13,169
Southbury,2020-07-13,200
Southington,2020-07-13,346
Sprague,2020-07-13,5
Stafford,2020-07-13,122
Stamford,2020-07-13,3344
Sterling,2020-07-13,2
Stonington,2020-07-13,37
Stratford,2020-07-13,876
Suffield,2020-07-13,157
Thomaston,2020-07-13,60
Thompson,2020-07-13,41
Tolland,2020-07-13,50
Torrington,2020-07-13,548
Trumbull,2020-07-13,561
Union,2020-07-13,5
Vernon,2020-07-13,215
Voluntown,2020-07-13,9
Wallingford,2020-07-13,499
Warren,2020-07-13,5
Washington,2020-07-13,23
Waterbury,2020-07-13,2063
Waterford,2020-07-13,176
Watertown,2020-07-13,151
West Hartford,2020-07-13,716
West Haven,2020-07-13,1081
Westbrook,2020-07-13,34
Weston,2020-07-13,67
Westport,2020-07-13,316
Wethersfield,2020-07-13,254
Willington,2020-07-13,15
Wilton,2020-07-13,230
Winchester,2020-07-13,53
Windham,2020-07-13,281
Windsor,2020-07-13,585
Windsor Locks,2020-07-13,120
Wolcott,2020-07-13,112
Woodbridge,2020-07-13,145
Woodbury,2020-07-13,51
Woodstock,2020-07-13,16
Andover,2020-07-14,9
Ansonia,2020-07-14,291
Ashford,2020-07-14,20
Avon,2020-07-14,143
Barkhamsted,2020-07-14,27
Beacon Falls,2020-07-14,59
Berlin,2020-07-14,169
Bethany,2020-07-14,38
Bethel,2020-07-14,263
Bethlehem,2020-07-14,12
Bloomfield,2020-07-14,522
Bolton,2020-07-14,23
Bozrah,2020-07-14,7
Branford,2020-07-14,344
Bridgeport,2020-07-14,3732
Bridgewater,2020-07-14,10
Bristol,2020-07-14,621
Brookfield,2020-07-14,167
Brooklyn,2020-07-14,128
Burlington,2020-07-14,27
Canaan,2020-07-14,0
Canterbury,2020-07-14,15
Canton,2020-07-14,93
Chaplin,2020-07-14,4
Cheshire,2020-07-14,220
Chester,2020-07-14,47
Clinton,2020-07-14,62
Colchester,2020-07-14,61
Colebrook,2020-07-14,3
Columbia,2020-07-14,26
Cornwall,2020-07-14,5
Coventry,2020-07-14,48
Cromwell,2020-07-14,138
Danbury,2020-07-14,1946
Darien,2020-07-14,219
Deep River,2020-07-14,15
Derby,2020-07-14,168
Durham,2020-07-14,42
East Granby,2020-07-14,10
East Haddam,2020-07-14,19
East Hampton,2020-07-14,51
East Hartford,2020-07-14,911
East Haven,2020-07-14,425
East Lyme,2020-07-14,161
East Windsor,2020-07-14,161
Eastford,2020-07-14,8
Easton,2020-07-14,33
Ellington,2020-07-14,69
Enfield,2020-07-14,611
Essex,2020-07-14,50
Fairfield,2020-07-14,662
Farmington,2020-07-14,222
Franklin,2020-07-14,6
Glastonbury,2020-07-14,302
Goshen,2020-07-14,10
Granby,2020-07-14,27
Greenwich,2020-07-14,853
Griswold,2020-07-14,33
Groton,2020-07-14,142
Guilford,2020-07-14,105
Haddam,2020-07-14,30
Hamden,2020-07-14,1044
Hampton,2020-07-14,2
Hartford,2020-07-14,2672
Hartland,2020-07-14,6
Harwinton,2020-07-14,31
Hebron,2020-07-14,29
Kent,2020-07-14,9
Killingly,2020-07-14,35
Killingworth,2020-07-14,15
Lebanon,2020-07-14,26
Ledyard,2020-07-14,25
Lisbon,2020-07-14,9
Litchfield,2020-07-14,44
Lyme,2020-07-14,2
Madison,2020-07-14,151
Manchester,2020-07-14,777
Mansfield,2020-07-14,40
Marlborough,2020-07-14,99
Meriden,2020-07-14,928
Middlebury,2020-07-14,49
Middlefield,2020-07-14,18
Middletown,2020-07-14,636
Milford,2020-07-14,688
Monroe,2020-07-14,124
Montville,2020-07-14,288
Morris,2020-07-14,15
Naugatuck,2020-07-14,411
New Britain,2020-07-14,1112
New Canaan,2020-07-14,189
New Fairfield,2020-07-14,115
New Hartford,2020-07-14,28
New Haven,2020-07-14,2749
New London,2020-07-14,180
New Milford,2020-07-14,302
Newington,2020-07-14,405
Newtown,2020-07-14,244
Norfolk,2020-07-14,12
North Branford,2020-07-14,88
North Canaan,2020-07-14,6
North Haven,2020-07-14,271
North Stonington,2020-07-14,15
Norwalk,2020-07-14,2100
Norwich,2020-07-14,114
Old Lyme,2020-07-14,21
Old Saybrook,2020-07-14,115
Orange,2020-07-14,128
Oxford,2020-07-14,83
Plainfield,2020-07-14,41
Plainville,2020-07-14,177
Plymouth,2020-07-14,74
Pomfret,2020-07-14,13
Portland,2020-07-14,73
Preston,2020-07-14,16
Prospect,2020-07-14,65
Putnam,2020-07-14,33
Redding,2020-07-14,69
Ridgefield,2020-07-14,224
Rocky Hill,2020-07-14,424
Roxbury,2020-07-14,8
Salem,2020-07-14,6
Salisbury,2020-07-14,14
Scotland,2020-07-14,0
Seymour,2020-07-14,233
Sharon,2020-07-14,14
Shelton,2020-07-14,637
Sherman,2020-07-14,16
Simsbury,2020-07-14,137
Somers,2020-07-14,285
South Windsor,2020-07-14,169
Southbury,2020-07-14,201
Southington,2020-07-14,346
Sprague,2020-07-14,5
Stafford,2020-07-14,122
Stamford,2020-07-14,3348
Sterling,2020-07-14,2
Stonington,2020-07-14,37
Stratford,2020-07-14,876
Suffield,2020-07-14,157
Thomaston,2020-07-14,60
Thompson,2020-07-14,41
Tolland,2020-07-14,50
Torrington,2020-07-14,548
Trumbull,2020-07-14,561
Union,2020-07-14,5
Vernon,2020-07-14,216
Voluntown,2020-07-14,9
Wallingford,2020-07-14,499
Warren,2020-07-14,5
Washington,2020-07-14,23
Waterbury,2020-07-14,2066
Waterford,2020-07-14,176
Watertown,2020-07-14,152
West Hartford,2020-07-14,719
West Haven,2020-07-14,1081
Westbrook,2020-07-14,35
Weston,2020-07-14,67
Westport,2020-07-14,318
Wethersfield,2020-07-14,254
Willington,2020-07-14,15
Wilton,2020-07-14,230
Winchester,2020-07-14,53
Windham,2020-07-14,281
Windsor,2020-07-14,586
Windsor Locks,2020-07-14,121
Wolcott,2020-07-14,113
Woodbridge,2020-07-14,145
Woodbury,2020-07-14,52
Woodstock,2020-07-14,16
Andover,2020-07-15,9
Ansonia,2020-07-15,292
Ashford,2020-07-15,20
Avon,2020-07-15,143
Barkhamsted,2020-07-15,27
Beacon Falls,2020-07-15,59
Berlin,2020-07-15,168
Bethany,2020-07-15,39
Bethel,2020-07-15,265
Bethlehem,2020-07-15,12
Bloomfield,2020-07-15,523
Bolton,2020-07-15,23
Bozrah,2020-07-15,7
Branford,2020-07-15,344
Bridgeport,2020-07-15,3739
Bridgewater,2020-07-15,10
Bristol,2020-07-15,625
Brookfield,2020-07-15,167
Brooklyn,2020-07-15,128
Burlington,2020-07-15,28
Canaan,2020-07-15,0
Canterbury,2020-07-15,15
Canton,2020-07-15,94
Chaplin,2020-07-15,4
Cheshire,2020-07-15,220
Chester,2020-07-15,47
Clinton,2020-07-15,62
Colchester,2020-07-15,61
Colebrook,2020-07-15,3
Columbia,2020-07-15,27
Cornwall,2020-07-15,5
Coventry,2020-07-15,48
Cromwell,2020-07-15,138
Danbury,2020-07-15,1948
Darien,2020-07-15,220
Deep River,2020-07-15,15
Derby,2020-07-15,170
Durham,2020-07-15,43
East Granby,2020-07-15,10
East Haddam,2020-07-15,19
East Hampton,2020-07-15,51
East Hartford,2020-07-15,912
East Haven,2020-07-15,425
East Lyme,2020-07-15,161
East Windsor,2020-07-15,161
Eastford,2020-07-15,8
Easton,2020-07-15,34
Ellington,2020-07-15,69
Enfield,2020-07-15,613
Essex,2020-07-15,50
Fairfield,2020-07-15,663
Farmington,2020-07-15,221
Franklin,2020-07-15,6
Glastonbury,2020-07-15,301
Goshen,2020-07-15,10
Granby,2020-07-15,28
Greenwich,2020-07-15,855
Griswold,2020-07-15,33
Groton,2020-07-15,144
Guilford,2020-07-15,105
Haddam,2020-07-15,30
Hamden,2020-07-15,1044
Hampton,2020-07-15,2
Hartford,2020-07-15,2682
Hartland,2020-07-15,6
Harwinton,2020-07-15,31
Hebron,2020-07-15,29
Kent,2020-07-15,9
Killingly,2020-07-15,35
Killingworth,2020-07-15,15
Lebanon,2020-07-15,26
Ledyard,2020-07-15,25
Lisbon,2020-07-15,9
Litchfield,2020-07-15,44
Lyme,2020-07-15,2
Madison,2020-07-15,152
Manchester,2020-07-15,780
Mansfield,2020-07-15,40
Marlborough,2020-07-15,100
Meriden,2020-07-15,928
Middlebury,2020-07-15,50
Middlefield,2020-07-15,18
Middletown,2020-07-15,638
Milford,2020-07-15,690
Monroe,2020-07-15,124
Montville,2020-07-15,290
Morris,2020-07-15,15
Naugatuck,2020-07-15,415
New Britain,2020-07-15,1115
New Canaan,2020-07-15,189
New Fairfield,2020-07-15,115
New Hartford,2020-07-15,28
New Haven,2020-07-15,2757
New London,2020-07-15,182
New Milford,2020-07-15,302
Newington,2020-07-15,405
Newtown,2020-07-15,246
Norfolk,2020-07-15,12
North Branford,2020-07-15,88
North Canaan,2020-07-15,6
North Haven,2020-07-15,271
North Stonington,2020-07-15,15
Norwalk,2020-07-15,2104
Norwich,2020-07-15,115
Old Lyme,2020-07-15,21
Old Saybrook,2020-07-15,116
Orange,2020-07-15,128
Oxford,2020-07-15,83
Plainfield,2020-07-15,41
Plainville,2020-07-15,177
Plymouth,2020-07-15,75
Pomfret,2020-07-15,13
Portland,2020-07-15,73
Preston,2020-07-15,16
Prospect,2020-07-15,65
Putnam,2020-07-15,33
Redding,2020-07-15,69
Ridgefield,2020-07-15,226
Rocky Hill,2020-07-15,425
Roxbury,2020-07-15,8
Salem,2020-07-15,6
Salisbury,2020-07-15,15
Scotland,2020-07-15,0
Seymour,2020-07-15,233
Sharon,2020-07-15,14
Shelton,2020-07-15,636
Sherman,2020-07-15,16
Simsbury,2020-07-15,138
Somers,2020-07-15,284
South Windsor,2020-07-15,170
Southbury,2020-07-15,200
Southington,2020-07-15,346
Sprague,2020-07-15,5
Stafford,2020-07-15,122
Stamford,2020-07-15,3357
Sterling,2020-07-15,2
Stonington,2020-07-15,36
Stratford,2020-07-15,875
Suffield,2020-07-15,158
Thomaston,2020-07-15,60
Thompson,2020-07-15,41
Tolland,2020-07-15,50
Torrington,2020-07-15,548
Trumbull,2020-07-15,561
Union,2020-07-15,5
Vernon,2020-07-15,216
Voluntown,2020-07-15,9
Wallingford,2020-07-15,501
Warren,2020-07-15,5
Washington,2020-07-15,23
Waterbury,2020-07-15,2080
Waterford,2020-07-15,176
Watertown,2020-07-15,152
West Hartford,2020-07-15,725
West Haven,2020-07-15,1085
Westbrook,2020-07-15,36
Weston,2020-07-15,68
Westport,2020-07-15,320
Wethersfield,2020-07-15,254
Willington,2020-07-15,15
Wilton,2020-07-15,230
Winchester,2020-07-15,53
Windham,2020-07-15,284
Windsor,2020-07-15,587
Windsor Locks,2020-07-15,121
Wolcott,2020-07-15,117
Woodbridge,2020-07-15,145
Woodbury,2020-07-15,53
Woodstock,2020-07-15,16
Andover,2020-07-16,9
Ansonia,2020-07-16,292
Ashford,2020-07-16,20
Avon,2020-07-16,144
Barkhamsted,2020-07-16,27
Beacon Falls,2020-07-16,59
Berlin,2020-07-16,170
Bethany,2020-07-16,39
Bethel,2020-07-16,265
Bethlehem,2020-07-16,12
Bloomfield,2020-07-16,524
Bolton,2020-07-16,23
Bozrah,2020-07-16,7
Branford,2020-07-16,345
Bridgeport,2020-07-16,3746
Bridgewater,2020-07-16,10
Bristol,2020-07-16,626
Brookfield,2020-07-16,167
Brooklyn,2020-07-16,128
Burlington,2020-07-16,28
Canaan,2020-07-16,0
Canterbury,2020-07-16,15
Canton,2020-07-16,94
Chaplin,2020-07-16,4
Cheshire,2020-07-16,220
Chester,2020-07-16,47
Clinton,2020-07-16,62
Colchester,2020-07-16,61
Colebrook,2020-07-16,3
Columbia,2020-07-16,27
Cornwall,2020-07-16,5
Coventry,2020-07-16,48
Cromwell,2020-07-16,138
Danbury,2020-07-16,1949
Darien,2020-07-16,220
Deep River,2020-07-16,16
Derby,2020-07-16,170
Durham,2020-07-16,43
East Granby,2020-07-16,11
East Haddam,2020-07-16,20
East Hampton,2020-07-16,52
East Hartford,2020-07-16,913
East Haven,2020-07-16,427
East Lyme,2020-07-16,160
East Windsor,2020-07-16,161
Eastford,2020-07-16,10
Easton,2020-07-16,34
Ellington,2020-07-16,69
Enfield,2020-07-16,613
Essex,2020-07-16,51
Fairfield,2020-07-16,664
Farmington,2020-07-16,223
Franklin,2020-07-16,6
Glastonbury,2020-07-16,306
Goshen,2020-07-16,10
Granby,2020-07-16,28
Greenwich,2020-07-16,861
Griswold,2020-07-16,33
Groton,2020-07-16,144
Guilford,2020-07-16,106
Haddam,2020-07-16,30
Hamden,2020-07-16,1045
Hampton,2020-07-16,3
Hartford,2020-07-16,2687
Hartland,2020-07-16,6
Harwinton,2020-07-16,31
Hebron,2020-07-16,29
Kent,2020-07-16,9
Killingly,2020-07-16,35
Killingworth,2020-07-16,15
Lebanon,2020-07-16,26
Ledyard,2020-07-16,26
Lisbon,2020-07-16,9
Litchfield,2020-07-16,44
Lyme,2020-07-16,2
Madison,2020-07-16,152
Manchester,2020-07-16,780
Mansfield,2020-07-16,40
Marlborough,2020-07-16,100
Meriden,2020-07-16,937
Middlebury,2020-07-16,50
Middlefield,2020-07-16,18
Middletown,2020-07-16,639
Milford,2020-07-16,690
Monroe,2020-07-16,124
Montville,2020-07-16,290
Morris,2020-07-16,15
Naugatuck,2020-07-16,414
New Britain,2020-07-16,1122
New Canaan,2020-07-16,190
New Fairfield,2020-07-16,115
New Hartford,2020-07-16,28
New Haven,2020-07-16,2767
New London,2020-07-16,183
New Milford,2020-07-16,302
Newington,2020-07-16,406
Newtown,2020-07-16,247
Norfolk,2020-07-16,12
North Branford,2020-07-16,88
North Canaan,2020-07-16,7
North Haven,2020-07-16,271
North Stonington,2020-07-16,15
Norwalk,2020-07-16,2106
Norwich,2020-07-16,114
Old Lyme,2020-07-16,22
Old Saybrook,2020-07-16,116
Orange,2020-07-16,129
Oxford,2020-07-16,83
Plainfield,2020-07-16,41
Plainville,2020-07-16,177
Plymouth,2020-07-16,75
Pomfret,2020-07-16,15
Portland,2020-07-16,73
Preston,2020-07-16,16
Prospect,2020-07-16,65
Putnam,2020-07-16,33
Redding,2020-07-16,69
Ridgefield,2020-07-16,226
Rocky Hill,2020-07-16,425
Roxbury,2020-07-16,8
Salem,2020-07-16,6
Salisbury,2020-07-16,15
Scotland,2020-07-16,0
Seymour,2020-07-16,232
Sharon,2020-07-16,15
Shelton,2020-07-16,639
Sherman,2020-07-16,16
Simsbury,2020-07-16,138
Somers,2020-07-16,283
South Windsor,2020-07-16,169
Southbury,2020-07-16,200
Southington,2020-07-16,347
Sprague,2020-07-16,5
Stafford,2020-07-16,122
Stamford,2020-07-16,3372
Sterling,2020-07-16,3
Stonington,2020-07-16,36
Stratford,2020-07-16,876
Suffield,2020-07-16,158
Thomaston,2020-07-16,60
Thompson,2020-07-16,42
Tolland,2020-07-16,50
Torrington,2020-07-16,549
Trumbull,2020-07-16,562
Union,2020-07-16,5
Vernon,2020-07-16,219
Voluntown,2020-07-16,9
Wallingford,2020-07-16,504
Warren,2020-07-16,5
Washington,2020-07-16,23
Waterbury,2020-07-16,2098
Waterford,2020-07-16,177
Watertown,2020-07-16,152
West Hartford,2020-07-16,725
West Haven,2020-07-16,1088
Westbrook,2020-07-16,37
Weston,2020-07-16,70
Westport,2020-07-16,321
Wethersfield,2020-07-16,254
Willington,2020-07-16,15
Wilton,2020-07-16,230
Winchester,2020-07-16,53
Windham,2020-07-16,286
Windsor,2020-07-16,588
Windsor Locks,2020-07-16,123
Wolcott,2020-07-16,117
Woodbridge,2020-07-16,145
Woodbury,2020-07-16,53
Woodstock,2020-07-16,16
Andover,2020-07-19,9
Ansonia,2020-07-19,293
Ashford,2020-07-19,21
Avon,2020-07-19,144
Barkhamsted,2020-07-19,27
Beacon Falls,2020-07-19,59
Berlin,2020-07-19,172
Bethany,2020-07-19,39
Bethel,2020-07-19,265
Bethlehem,2020-07-19,12
Bloomfield,2020-07-19,525
Bolton,2020-07-19,23
Bozrah,2020-07-19,8
Branford,2020-07-19,346
Bridgeport,2020-07-19,3762
Bridgewater,2020-07-19,10
Bristol,2020-07-19,630
Brookfield,2020-07-19,167
Brooklyn,2020-07-19,129
Burlington,2020-07-19,30
Canaan,2020-07-19,0
Canterbury,2020-07-19,15
Canton,2020-07-19,94
Chaplin,2020-07-19,4
Cheshire,2020-07-19,220
Chester,2020-07-19,47
Clinton,2020-07-19,62
Colchester,2020-07-19,61
Colebrook,2020-07-19,3
Columbia,2020-07-19,28
Cornwall,2020-07-19,5
Coventry,2020-07-19,48
Cromwell,2020-07-19,139
Danbury,2020-07-19,1950
Darien,2020-07-19,220
Deep River,2020-07-19,15
Derby,2020-07-19,170
Durham,2020-07-19,43
East Granby,2020-07-19,11
East Haddam,2020-07-19,20
East Hampton,2020-07-19,52
East Hartford,2020-07-19,915
East Haven,2020-07-19,430
East Lyme,2020-07-19,160
East Windsor,2020-07-19,161
Eastford,2020-07-19,8
Easton,2020-07-19,34
Ellington,2020-07-19,69
Enfield,2020-07-19,614
Essex,2020-07-19,51
Fairfield,2020-07-19,668
Farmington,2020-07-19,224
Franklin,2020-07-19,6
Glastonbury,2020-07-19,306
Goshen,2020-07-19,10
Granby,2020-07-19,28
Greenwich,2020-07-19,867
Griswold,2020-07-19,33
Groton,2020-07-19,145
Guilford,2020-07-19,106
Haddam,2020-07-19,30
Hamden,2020-07-19,1048
Hampton,2020-07-19,3
Hartford,2020-07-19,2698
Hartland,2020-07-19,6
Harwinton,2020-07-19,31
Hebron,2020-07-19,29
Kent,2020-07-19,9
Killingly,2020-07-19,36
Killingworth,2020-07-19,15
Lebanon,2020-07-19,26
Ledyard,2020-07-19,26
Lisbon,2020-07-19,9
Litchfield,2020-07-19,44
Lyme,2020-07-19,2
Madison,2020-07-19,154
Manchester,2020-07-19,783
Mansfield,2020-07-19,40
Marlborough,2020-07-19,100
Meriden,2020-07-19,953
Middlebury,2020-07-19,50
Middlefield,2020-07-19,18
Middletown,2020-07-19,641
Milford,2020-07-19,692
Monroe,2020-07-19,124
